manufacturer,brand,product,device,marketing_name,cpu_model,cpu_make,ram_mb
Philips,Philips,S561_RU,S561,Philips S561,SC9863A,Spreadtrum,3072
TCL,TCL,5024D_RU,Faraday,Alcatel 1S,SC9863A,Spreadtrum,3072
TCL,TCL,5024D_EEA,Faraday,Alcatel 1S,SC9863A,Spreadtrum,3072
TCL,TCL,5024F_EEA,Faraday, Alcatel 1S ,SC9863A,Spreadtrum,3072
C5 Mobile,C5_Mobile,noa_X_plus,noa_X_plus,noa X Plus,SC9863A,Spreadtrum,3072
Fortune Ship,ISWAG,ISWAG_VIPER,ISWAG_VIPER,ISWAG_VIPER,SC9863A,Spreadtrum,2048
vanzo,iQT,iQT_N8,iQT_N8,N8,SC9863A,Spreadtrum,3072
Fortune Ship,UNONU,UNONU_N55S,UNONU_N55S,UNONU_N55S,SC9863A,Spreadtrum,2048
Fortune Ship,LOGIC,LOGIC_L55S,LOGIC_L55S,LOGIC_L55S,SC9863A,Spreadtrum,2048
PANASONIC,Panasonic,ELUGA_U3,ELUGA_U3,ELUGA U3,SC9863A,Spreadtrum,3072
VGOTEL,VGOTEL,Smart_7,Smart_7,Smart 7,SC9863A,Spreadtrum,3072
android-uct,YUHO,Netra,Netra,Netra,SC9863A,Spreadtrum,4096
MITO,MITO,MITO_A36_W1,MITO_A36_W1,Mito_A36_W1,SC9863A,Spreadtrum,4096
BLU,BLU,G6,G0210,G6,SC9863A,Spreadtrum,3072
BLU,BLU,G8,G0160LL,G8,SC9863A,Spreadtrum,3072
BLU,BLU,G8,G0170,G8,SC9863A,Spreadtrum,3072
MLS,MLS,iQW511T_EEA,iQW511T,iQW511T,SC9863A,Spreadtrum,3072
ZUUM,ZUUM,GRAVITY_Z,GRAVITY_Z,GRAVITY Z,SC9863A,Spreadtrum,2048
LENOVO,Lenovo,AK47,AK47,A7,SC9863A,Spreadtrum,4096
itel,Itel,F6308,itel-L6005,itel Vision1(P36 Play),SC9863A,Spreadtrum,2048
ZUUM,ZUUM,STELLAR_P1,STELLAR_P1,STELLAR P1,SC9863A,Spreadtrum,2048
ZUUM,ZUUM,STELLAR_P3,STELLAR_P3,STELLAR P3,SC9863A,Spreadtrum,3072
LENOVO,Lenovo,AK47_ru,AK47,A7,SC9863A,Spreadtrum,4096
itel,Itel,F6308RU,itel-L6005,Vision1,SC9863A,Spreadtrum,2048
BLU,BLU,J7_ATT_MX,J0000LL_ATT_MX,J7,SC9863A,Spreadtrum,3072
IFRE S.A.,KODAK,KODAK_SMARTWAY_T2,KODAK_SMARTWAY_T2,KODAK_SMARTWAY_T2 ,SC9863A,Spreadtrum,2048
EL,EL,W60,W60,W60,SC9863A,Spreadtrum,3072
VGOTEL,VGOTEL,Smart_4,Smart_4,Smart 4,SC9863A,Spreadtrum,2048
iBRIT,iBRIT,XLPlus,XLPlus,XLPlus,SC9863A,Spreadtrum,2560
Philips,Philips,S561,S561,Philips S561,SC9863A,Spreadtrum,3072
Philco,Philco,PCS01,PCS01,PCS01,SC9863A,Spreadtrum,4096
SPA Condor Electronics,Condor,Griffe_T9,Griffe_T9,Griffe T9,SC9863A,Spreadtrum,2048
Symphony,Symphony,Z25,Z25,Z25,SC9863A,Spreadtrum,3072
MITO,MITO,Mito_A35,Mito_A35,Mito_A35,SC9863A,Spreadtrum,3072
OPay Digital Services Limited,OLLA,V9,V9,V9,SC9863A,Spreadtrum,2048
Gplus,Gplus,T10,T10,Gplus,SC9863A,Spreadtrum,2048
Symphony,Symphony,Symphony_Z12,Symphony_Z12, Symphony_Z12 ,SC9863A,Spreadtrum,2048
Maxwest,Maxwest,Gravity_6P,Gravity_6P,Gravity_6P ,SC9863A,Spreadtrum,4096
Maxwest,Maxwest,Gravity_6P_Plus,Gravity_6P_Plus,Gravity_6P_Plus ,SC9863A,Spreadtrum,4096
A20,HIKING,A20,A20,A20,SC9863A,Spreadtrum,3072
Airpha,Airpha,Halo3_Pro,Halo3_Pro,Halo3_Pro,SC9863A,Spreadtrum,4096
android-uct,YUHO,Netra_Plus,Netra_Plus,Netra_Plus,SC9863A,Spreadtrum,6144
android-uct,Mione,Mione_PUBG_1,Mione_PUBG_1,Mione_PUBG_1,SC9863A,Spreadtrum,4096
android-uct,LP,LP_Pro1,LP_Pro1,LP_Pro1,SC9863A,Spreadtrum,4096
MTT,MTT,L604,L604,L604,SC9863A,Spreadtrum,4096
android-uct,Mione,A10,MIONEI,A10,SC9863A,Spreadtrum,4096
GarantiaMOVIL,GarantiaMOVIL,L604,L604,L604,SC9863A,Spreadtrum,4096
MPMAN,MPMAN,PH60,PH60,PH60,SC9863A,Spreadtrum,4096
YUHO,YUHO,Candy,Candy,Candy,SC9863A,Spreadtrum,4096
android-uct,Mione,Mione_Pro,MIONEI,Mione_Pro,SC9863A,Spreadtrum,4096
Elegance61P_EEA,Kiano,Elegance61P_EEA,Elegance61P_EEA,Elegance61P_EEA,SC9863A,Spreadtrum,4096
BLU,BLU,G60,G0270WW,G60,SC9863A,Spreadtrum,2048
QMobile,QSmart,X20,X20,QSmart X20,SC9863A,Spreadtrum,2048
GIONEE,GIONEE,F9,F9,F9,SC9863A,Spreadtrum,3072
EPIKONE,EPIKONE,X610,X610,X610,SC9863A,Spreadtrum,3072
itel,Itel,F6311,itel-L6501,Vision1 Plus(P36 Pro LTE),SC9863A,Spreadtrum,2048
Symphony,Symphony,Z20,Z20,Z20,SC9863A,Spreadtrum,3072
ADVAN G3 Pro,ADVAN,G3_Pro,ADVAN_G3_Pro,G3 Pro,SC9863A,Spreadtrum,4096
Fortune Ship,HTC,Wildfire_E,Wildfire_E,Wildfire E,SC9863A,Spreadtrum,2048
Fortune Ship,HTC,BSF50D,Wildfire_E,Wildfire E,SC9863A,Spreadtrum,2048
Fortune Ship,HTC,BSF50B_LA,Wildfire_E,Wildfire E,SC9863A,Spreadtrum,2048
Fortune Ship,HTC,BSF50E_CL,Wildfire_E,Wildfire E,SC9863A,Spreadtrum,2048
SPA Condor Electronics,Condor,Plume_L4_Pro,Plume_L4_Pro,Plume L4 Pro,SC9863A,Spreadtrum,2048
SPA Condor Electronics,Condor,Plume_L4_Pro_TE,Plume_L4_Pro,Plume_L4_Pro_TE,SC9863A,Spreadtrum,2048
ACE France,ACE,URBAN_2,URBAN_2,URBAN 2,SC9863A,Spreadtrum,3072
ACE France,ACE,BUZZ_2_Plus,BUZZ_2_Plus,BUZZ 2,SC9863A,Spreadtrum,2048
SPA Condor Electronics,Condor,Plume_L4,Plume_L4,Plume L4,SC9863A,Spreadtrum,2048
SPA Condor Electronics,Condor,Plume_L4_Pro_EEA,Plume_L4_Pro,Plume_L4_Pro_EEA,SC9863A,Spreadtrum,2048
TEM,NYX_Mobile,ARGON,ARGON,ARGON,SC9863A,Spreadtrum,2048
SKY,SKY,Elite_T6,Elite_T6,Elite T6,SC9863A,Spreadtrum,2048
SPA Condor Electronics,Condor,Griffe_T9_Plus,Griffe_T9_Plus,Griffe T9 Plus,SC9863A,Spreadtrum,2048
SARL Cristor Electronics,Cristor,Glory_Z1,Glory_Z1,Glory_Z1,SC9863A,Spreadtrum,2048
Symphony,Symphony,i97,i97,i97,SC9863A,Spreadtrum,2048
WALTON,WALTON,Primo_H8_Pro,Primo_H8_Pro,Primo H8 Pro,SC9863A,Spreadtrum,2048
WALTON,WALTON,Primo_R6_Max,Primo_R6_Max,Primo R6 Max,SC9863A,Spreadtrum,3072
WALTON,WALTON,Primo_H9,Primo_H9,Primo H9,SC9863A,Spreadtrum,3072
WALTON,WALTON,Primo_R6,Primo_R6,Primo R6,SC9863A,Spreadtrum,2048
WIKO,WIKO,W-V800-CA,W-V800,View3 Lite,SC9863A,Spreadtrum,2048
Wieppo,Wieppo,WieppoS9,WieppoS9,WieppoS9,SC9863A,Spreadtrum,2048
HYST,Free,EGO_plus,EGO_plus,EGO_plus,SC9863A,Spreadtrum,2048
KONKA,KONKA,SE2,SE2,SE2,SC9863A,Spreadtrum,3072
HYST,TELMA,EGO_plus,EGO_plus,EGO_plus,SC9863A,Spreadtrum,2048
IKU,IKU,A30,A30,A30,SC9863A,Spreadtrum,4096
SICO,SICO,Infinity_2_MAX,Infinity_2_MAX,Infinity_2_MAX,SC9863A,Spreadtrum,3072
SICO,SICO,Infinity_2,Infinity_2,Infinity_2,SC9863A,Spreadtrum,2048
BQru,BQru,BQru-5731L,BQru-5731L,BQ-5731L Magic S,SC9863A,Spreadtrum,2048
Coolpad,Coolpad,Cool_3,Cool_3,1825,SC9863A,Spreadtrum,2048
Coolpad,Coolpad,Cool_3_Pro,Cool_3_Pro,1826,SC9863A,Spreadtrum,3072
Philips,Philips,S397_RU,Philips_S397,Philips S397,SC9863A,Spreadtrum,2048
Archos,archos,SCAC63OX_EEA,ac63ox,Archos Oxygen 63,SC9863A,Spreadtrum,4096
Archos,archos,SCAC57OX_EEA,ac57ox,Archos Oxygen 57,SC9863A,Spreadtrum,3072
Philips,Philips,S397_CIS,Philips_S397,Philips S397,SC9863A,Spreadtrum,2048
Coolpad,Coolpad,1826_IN,Coolpad_1826,1826,SC9863A,Spreadtrum,3072
YOLOTEL,LOGIC,L55SCLARO,L55SCLARO,L55SCLARO,SC9863A,Spreadtrum,2048
VIVAX,VIVAX,Point_X503,Point_X503,Point_X503,SC9863A,Spreadtrum,2048
iBRIT,NYX_Mobile,Scorpio,Scorpio,Scorpio,SC9863A,Spreadtrum,4096
Cherry_Mobile,Cherry_Mobile,Flare_S8_Deluxe,Flare_S8_Deluxe,Cherry S8 Deluxe,SC9863A,Spreadtrum,2048
MLS,MLS,iQW626_EEA,iQW626,iQW626,SC9863A,Spreadtrum,4096
VGOTEL,VGOTEL,Smart_5,Smart_5,Smart 5,SC9863A,Spreadtrum,2048
BLU,BLU,U851,U851,U851,SC9863A,Spreadtrum,2048
BLU,BLU,M6_TIGO,M0030TT,M6,SC9863A,Spreadtrum,2048
VIVAX,VIVAX,Fly_5_eea,Fly_5,Fly_5,SC9863A,Spreadtrum,4096
Venso,Venso,Venso_Superia_V7,Superia_V7,Venso_Superia_V7,SC9863A,Spreadtrum,4096
Symphony,Symphony,Z15,Z15,Z15,SC9863A,Spreadtrum,2048
GIONEE,GIONEE,F10,F10,F10,SC9863A,Spreadtrum,3072
GIONEE,GIONEE,F9_Plus,F9_Plus,F9 Plus,SC9863A,Spreadtrum,3072
BQru,BQru,BQru-6042L,BQru-6042L,BQ-6042,SC9863A,Spreadtrum,2048
BQru,BQru,BQru-5730L,BQru-5730L,BQ-5730L,SC9863A,Spreadtrum,3072
DEXP,DEXP,R180,R180,R180,SC9863A,Spreadtrum,2048
incar,MITO,MITO_T8A,MITO_T8A,MITO_T8A,SC9863A,Spreadtrum,2048
incar,efioo,efiootabn7a,efiootabn7a,efiootabn7a,SC9863A,Spreadtrum,3072
incar,POLYTRON,T7001,T7001,T7001,SC9863A,Spreadtrum,3072
incar,MAXTRON,MAXTRON_Genio,MAXTRON_Genio,MAXTRON Genio,SC9863A,Spreadtrum,3072
Mobicel,Mobicel,X1,X1,X1,SC7731E,Spreadtrum,2048
TP-Link,Neffos,TP7051A,C7s,Neffos C7s,SC9863A,Spreadtrum,2048
TP-Link,Neffos,TP7051A_RU,C7s,Neffos C7s,SC9863A,Spreadtrum,2048
TP-Link,Neffos,TP7051A_EEA,C7s,Neffos C7s,SC9863A,Spreadtrum,2048
Micromax,Micromax,ione,ione,Ione,SC9863A,Spreadtrum,2048
lava,Lava,Z61P,Z61P,Z61P,SC9863A,Spreadtrum,2048
lava,Lava,Z61P_OM,Z61P,Z61P,SC9863A,Spreadtrum,2048
WALTON,WALTON,Primo_G9,Primo_G9,Primo G9,SC9863A,Spreadtrum,2048
SUGAR,SUGAR,SUGAR_P11,SUGAR_P11,SUGAR_P11,SC9863A,Spreadtrum,3072
SUGAR,SUGAR,SUGAR_Y18,SUGAR_Y18,SUGAR_Y18,SC9863A,Spreadtrum,3072
Positivo,positivo,S545,SP2,Twist SE,SC9863A,Spreadtrum,2048
Positivo,positivo,SP2,SP2,SP2,SC9863A,Spreadtrum,2048
Skyworth,TRUE,SMART_TAB_4G_e-Biz,SMART_TAB_4G_e-Biz,SMART TAB 4G e-Biz,SC9863A,Spreadtrum,2048
Logicom,Logicom,Le_Prime_EEA,Le_Prime,Le Prime,SC9863A,Spreadtrum,2048
BLU,BLU,G5_Plus,G0190,G5 Plus,SC9863A,Spreadtrum,2048
BLU,BLU,D701,D701,D701,SC9863A,Spreadtrum,2048
BLU,BLU,G5_Plus,G0180LL,G5 Plus,SC9863A,Spreadtrum,2048
BLU,BLU,BLU_G5,G0090,G5,SC9863A,Spreadtrum,2048
BLU,BLU,G5,G0090,G5,SC9863A,Spreadtrum,2048
LANIX,LANIX,Ilium_M8,Ilium_M8,Ilium_M8,SC9863A,Spreadtrum,2048
ZUUM,ZUUM,STELLAR_M2,STELLAR_M2,STELLAR M2,SC9863A,Spreadtrum,2048
Fortune Ship,MSOTA,Nobby_X800_Pro,Nobby_X800_Pro,Nobby X800 Pro,SC9863A,Spreadtrum,2048
ADVAN TAB 10,ADVAN,TAB_10,ADVAN_TAB_10, TAB 10,SC9863A,Spreadtrum,2048
incar,TAG-TECH,TAG_TAB_II,TAG_TAB_II,TAG_TAB_II,SC9863A,Spreadtrum,4096
ADVAN,ADVAN,TAB_10,ADVAN_TAB_10,TAB_10,SC9863A,Spreadtrum,3072
ADVAN,ADVAN,TAB_8,ADVAN_TAB_8, TAB 8,SC9863A,Spreadtrum,3072
ADVAN,ADVAN,G-Tab,ADVAN_G_Tab,G-Tab,SC9863A,Spreadtrum,2048
QMobile,QSmart,X40,X40,QSmart X40,SC9863A,Spreadtrum,2048
BLU,BLU,G5_Plus_EEA,G0190,G5 Plus,SC9863A,Spreadtrum,2048
Tesla,Tesla,Tesla_SP3_5_EEA,Tesla_SP3_5,SMARTPHONE3.5,SC9863A,Spreadtrum,2048
BLU,BLU,BLU_G5_EEA,G0090,G5,SC9863A,Spreadtrum,2048
Logicom,Logicom,Le_Connect_EEA,Le_Connect,Le Connect,SC9863A,Spreadtrum,2048
Fortune Ship,SPC,SPC_GEN_EEA,SPC_GEN,SPC GEN,SC9863A,Spreadtrum,3072
Fortune Ship,SPC,SPC_SMART_MAX_EEA,SPC_SMART_MAX,SPC SMART MAX,SC9863A,Spreadtrum,2048
Vanzo,ONDA_TLC,T7_PRO_EEA,T7_PRO,T7 Pro,SC9863A,Spreadtrum,2048
ADVAN,ADVAN,G2_Pro,ADVAN_G2_Pro,G2 Pro,SC9863A,Spreadtrum,3072
incar,BIORUGGED,BioWolf_C,BioWolf_C,BioWolf_C,SC9863A,Spreadtrum,2048
incar,maxtron,smart,smart,smart,SC9863A,Spreadtrum,3072
EVERCOSS,EVERCOSS,X7A,X7A,X7A,SC9863A,Spreadtrum,3072
incar,HOOZO,YK_P30,YK_P30,YK_P30,SC9863A,Spreadtrum,2048
incar,Siphone,T8Q-4G,T8Q-4G,T8Q-4G,SC9863A,Spreadtrum,2048
incar,ALDO,T8S,T8S,T8S,SC9863A,Spreadtrum,2048
incar,ALDO,T7Q-4G,T7Q-4G,T7Q-4G,SC9863A,Spreadtrum,2048
EVERCOSS,EVERCOSS,X8,X8,X8,SC9863A,Spreadtrum,3072
sprd,Sunbio,SB-TM700,SB-TM700,SB-TM700,SC9863A,Spreadtrum,2048
WIKO,WIKO,W-V720-CA,W-V720,Y80,SC9863A,Spreadtrum,2048
WIKO,WIKO,W-V720-EEA,W-V720,Y80,SC9863A,Spreadtrum,2048
WALTON,WALTON,Primo_GH8,Primo_GH8,Primo GH8,SC9863A,Spreadtrum,2048
WIKO,WIKO,W-V800-EEA,W-V800,View3 Lite,SC9863A,Spreadtrum,2048
Logicom,Logicom,Le_Spark_EEA,Le_Spark,Le Spark,SC9863A,Spreadtrum,2048
EVERCOSS,EVERCOSS,U6C,U6C,U6C,SC9863A,Spreadtrum,2048
EVERCOSS,EVERCOSS,U6A_PLUS,U6A_PLUS,U6A,SC9853I,Spreadtrum,2048
LGE,lge,LMX210LMW,Neo2ALP,W10 Alpha,SC9863A,Spreadtrum,2048
incar,TTS,IT10268,IT10268,IT10268,SC9863A,Spreadtrum,3072
Micromax,Micromax,N8305,N8305,Ione Note,SC9863A,Spreadtrum,3072
KODAK,Kodak,Kodak_D60LX,Kodak_D60LX,Kodak_D60LX,SC9863A,Spreadtrum,2048
KODAK,Kodak,Kodak_D65LX,Kodak_D65LX,Kodak_D65LX,SC9863A,Spreadtrum,2048
Lava,Lava,Be_U,Be_U,BE_U,SC9863A,Spreadtrum,2048
Symphony,Symphony,Z18,Z18,Z18,SC9863A,Spreadtrum,2048
Symphony,Symphony,Atom_ii,Atom_ii,Atom ii,SC9863A,Spreadtrum,2048
WALTON,WALTON,Primo_HM6,Primo_HM6,Primo HM6,SC9863A,Spreadtrum,2048
WALTON,WALTON,Primo_HM6_Lite,Primo_HM6_Lite,Primo HM6 Lite,SC9863A,Spreadtrum,2048
itel,Itel,F6315,itel-L6503,itel S16 Pro（Vision 2）,SC9863A,Spreadtrum,2048
itel,Itel,F6315,itel-P681L,itel P37 Pro(Vision2 Plus),SC9863A,Spreadtrum,2048
KMG FUEGUINA S.A.,PIXPRO,T3,T3,PIXPRO T3,SC9863A,Spreadtrum,2048
WALTON,WALTON,PRIMO_NH6,PRIMO_NH6,Primo NH6,SC9863A,Spreadtrum,2048
Cellecor,Cellecor,S2,S2,S2,SC9863A,Spreadtrum,2048
motorola,motorola,maltalsc,maltalsc,moto e(7i) power,SC9863A,Spreadtrum,2048
motorola,motorola,maltalsc_lnv,maltalsc,Lenovo K13,SC9863A,Spreadtrum,2048
motorola,motorola,fijisc,fijisc,moto e(6i),SC9863A,Spreadtrum,2048
motorola,motorola,fijisc_reteu,fijisc,moto e(6i),SC9863A,Spreadtrum,2048
SMART PRODUCTS CONNECTION SA,SPC,LIGHTYEAR2-4G,LIGHTYEAR2-4G,LIGHTYEAR2-4G,SC9863A,Spreadtrum,2048
DIGMA,DIGMA,CITI_8_E400_4G,CS8231PL,CS8231PL,SC9863A,Spreadtrum,2048
DIGMA,DIGMA,CITI_7_E401_4G,CS7234PL,CS7234PL,SC9863A,Spreadtrum,2048
DEXP,DEXP,K28,K28,K28,SC9863A,Spreadtrum,2048
BLU,BLU,M7L,M0050LL,M7L,SC9863A,Spreadtrum,2048
Karbonn,Karbonn,X21,X21,Karbonn X21,SC9863A,Spreadtrum,2048
WALTON,WALTON,Primo_GM4,Primo_GM4,Primo GM4,SC9863A,Spreadtrum,2048
ZUUM,ZUUM,GRAVITY_M,GRAVITY_M,GRAVITY M,SC9863A,Spreadtrum,2048
Logicom,Logicom,Le_Prime_REV2_EEA,Le_Prime,Le Prime,SC9863A,Spreadtrum,2048
UMAX 8C_LTE,UMAX,8C_LTE,8C_LTE,8C_LTE,SC9863A,Spreadtrum,2048
incar,PIPO,IconX_P109,IconX_P109,IconX_P109,SC9863A,Spreadtrum,2048
MobiWire,ALTICE,E54,E54,E54,SC9863A,Spreadtrum,3072
MobiWire,Orange,Neva_leaf,Neva_leaf,Orange Neva leaf,SC9863A,Spreadtrum,3072
MobiWire,ALTICE,E54_EEA,E54,E54,SC9863A,Spreadtrum,3072
HMD Global,Nokia,GamoraPlus_00CN,GMR,Nokia C3,SC9863A,Spreadtrum,2048
HMD Global,Nokia,GamoraPlus_00IN,GMR,Nokia C3,SC9863A,Spreadtrum,2048
HMD Global,Nokia,GamoraPlus_00WW,GMR,Nokia C3,SC9863A,Spreadtrum,2048
BQru,BQru,BQru-6630L,BQru-6630L,BQ-6630L,SC9863A,Spreadtrum,3072
HYST,Togocel,Togocel_EGO_plus,Togocel_EGO_plus,	Togocel EGO plus,SC9863A,Spreadtrum,2048
iHunt,iHunt,Titan_P6000_PRO_EEA,Titan_P6000_PRO,Titan_P6000_PRO ,SC9863A,Spreadtrum,4096
Lava,Lava,Z66,Z66,LAVA Z66,SC9863A,Spreadtrum,3072
Lava,Lava,Z93P,Z93P,Z93P,SC9863A,Spreadtrum,3072
Hisense,Hisense,HLTE229E_12,HLTE229E_12,Hisense E40,SC9863A,Spreadtrum,2048
Hisense,Hisense,HLTE229E_13,HLTE229E_13,Hisense V40,SC9863A,Spreadtrum,4096
Hisense,Hisense,HLTE229E_14,HLTE229E_14,Hisense V40,SC9863A,Spreadtrum,4096
IFRE S.A.,KODAK,SMARTWAY_M2,SMARTWAY_M2,SMARTWAY M2,SC9863A,Spreadtrum,3072
Innovatech,X-TIGI,A10S,A10S,A10S,SC9863A,Spreadtrum,3072
Innovatech,X-TIGI,M20S,M20S,M20S,SC9863A,Spreadtrum,4096
Symphony,Symphony,i99,i99,i99,SC9863A,Spreadtrum,2048
NSPRE,NSPRE,NX-20PRO1,NX-20PRO1,NX-20PRO1,SC9863A,Spreadtrum,6144
SIRAGON,SIRAGON,SP-6100,SP-6100,SP-6100,SC9863A,Spreadtrum,4096
Symphony,Symphony,Z32,Z32,Z32,SC9863A,Spreadtrum,3072
Innovatech,X-TIGI,A20S_PRO,A20S_PRO,A20S_PRO,SC9863A,Spreadtrum,4096
Symphony,Symphony,i98,i98,i98,SC9863A,Spreadtrum,2048
Innovatech,X-TIGI,A20S,A20S,A20S,SC9863A,Spreadtrum,3072
Mione,Mione,mione_S20,mione_S20,mione_S20,SC9863A,Spreadtrum,6144
Siragon,Siragon,SP-6150,SP-6150,SP-6150,SC9863A,Spreadtrum,4096
MOBULAA,MOBULAA,NOTE2,NOTE2,NOTE2,SC9863A,Spreadtrum,4096
Coolpad,Coolpad,CP3503L,CP3503L,CP3503L,SC9863A,Spreadtrum,3072
Coolpad,Coolpad,CP3504L,CP3504L,CP3504L,SC9863A,Spreadtrum,3072
Philips,Philips,S266_RU,S266,Xenium S266,SC9863A,Spreadtrum,2048
Philips,Philips,S566_RU,S566,Xenium S566,SC9863A,Spreadtrum,3072
BLU,BLU,G50,G0330WW,G50,SC9863A,Spreadtrum,2048
BLU,BLU,G50_ATT,G0330WW,G50,SC9863A,Spreadtrum,2048
BLU,BLU,G50_PN,G0330WW,G50 ,SC9863A,Spreadtrum,2048
INSYS,INSYS,IH9-L614,IH9-L614,IH9-L614,SC9863A,Spreadtrum,4096
Cherry_Mobile,Cherry_Mobile,Aqua_S9_lite,X1020,Aqua S9 Lite,SC9863A,Spreadtrum,3072
IFRE S.A.,KODAK,SMARTWAY_T3,SMARTWAY_T3,KODAK SMARTWAY T3,SC9863A,Spreadtrum,2048
MyPhone,MyPhone,myWX2_Pro,myWX2_Pro,myWX2 Pro,SC9863A,Spreadtrum,3072
TCL,Alcatel,5030D,Jakarta,Alcatel 1SE,SC9863A,Spreadtrum,3072
TCL,Alcatel,5030D_RU,Jakarta,Alcatel 1SE,SC9863A,Spreadtrum,3072
TCL,Alcatel,5030E_RU,Jakarta,Alcatel 1SP,SC9863A,Spreadtrum,3072
TCL,TCL,4187M,Jakarta_Lite,TCL L10 Lite,SC9863A,Spreadtrum,2048
TCL,Alcatel,5030U,Jakarta,Alcatel 1SE,SC9863A,Spreadtrum,3072
TCL,TCL,5130M,Jakarta,TCL T Pro,SC9863A,Spreadtrum,3072
TCL,Alcatel,5030M,Jakarta,Alcatel 1SE,SC9863A,Spreadtrum,3072
TCL,Alcatel,5030J,Jakarta,Alcatel 1SE,SC9863A,Spreadtrum,3072
TCL,Alcatel,4087U,Jakarta_Lite,Alcatel 1SE elite edition,SC9863A,Spreadtrum,2048
TCL,TCL,5130I,Jakarta,TCL L10+,SC9863A,Spreadtrum,3072
TCL,TCL,5130J,Jakarta,TCL L10+,SC9863A,Spreadtrum,3072
TCL,Alcatel,4087M,Jakarta_Lite,Alcatel 1SE elite edition,SC9863A,Spreadtrum,2048
TCL,TCL,4187U,Jakarta_Lite,TCL L10 Lite,SC9863A,Spreadtrum,2048
TCL,Alcatel,5030F,Jakarta,Alcatel 1SE,SC9863A,Spreadtrum,3072
TCL,Alcatel,5030E,Jakarta,Alcatel 1SE,SC9863A,Spreadtrum,3072
TCL,Alcatel,4087N,Jakarta_Lite,Alcatel 1SE elite edition,SC9863A,Spreadtrum,2048
TCL,TCL,5030E_TCL,Jakarta,TCL L10+,SC9863A,Spreadtrum,3072
TCL,Alcatel,5030I,Jakarta,Alcatel 1SE,SC9863A,Spreadtrum,3072
TCL,TCL,5130E,Jakarta,TCL L10+,SC9863A,Spreadtrum,3072
TCL,Alcatel,5030G,Jakarta,Alcatel 1SE,SC9863A,Spreadtrum,3072
TCL,TCL,5130G,Jakarta,TCL L10+,SC9863A,Spreadtrum,3072
TCL,TCL,5130K,Jakarta,TCL L10+,SC9863A,Spreadtrum,3072
TCL,Alcatel,4087U_RU,Jakarta_Lite,Alcatel 1SE light,SC9863A,Spreadtrum,2048
TCL,Alcatel,5030D_EEA,Jakarta,Alcatel 1SE,SC9863A,Spreadtrum,3072
TCL,Alcatel,4087U_EEA,Jakarta_Lite,Alcatel 1SE lite edition,SC9863A,Spreadtrum,2048
Cherry_Mobile,Cherry_Mobile,Flare_Y20,X1010,Flare Y20,SC9863A,Spreadtrum,2048
Win,Win,Q9,Q9,Q9,SC9863A,Spreadtrum,3072
BLU,BLU,BOLD_M7_TIGO,M0100WW,BOLD M7,SC9863A,Spreadtrum,2048
BLU,BLU,G61,G0450WW,G61,SC9863A,Spreadtrum,3072
BLU,BLU,G50_Plus,G0350WW,G50 Plus,SC9863A,Spreadtrum,2048
BLU,BLU,BOLD_M7_TIGO,M0110WW,BOLD M7,SC9863A,Spreadtrum,2048
BLU,BLU,G50_Mega,G0390WW,G50 MEGA,SC9863A,Spreadtrum,2048
Positivo,Positivo,Q20,Q20,Positivo Q20,SC9863A,Spreadtrum,4096
Hisense,Hisense,HLTE230E_20,HLTE230E_20,Hisense Infinity H40 Lite,SC9863A,Spreadtrum,3072
Hisense,Hisense,HLTE230E_10,SC9863A,Hisense H40 Lite,SC9863A,Spreadtrum,3072
Hisense,Hisense,HLTE229E,HLTE229E,Hisense E40,SC9863A,Spreadtrum,2048
Hisense,Hisense,HLTE229E_10,HLTE229E_10,Hisense E40,SC9863A,Spreadtrum,2048
Hisense,Hisense,HLTE229E_01,HLTE229E_01, HLTE229E,SC9863A,Spreadtrum,2048
Hisense,Hisense,HLTE230E,SC9863A, HLTE230E,SC9863A,Spreadtrum,3072
Hisense,Hisense,HLTE229E_11,HLTE229E_11,Hisense E40,SC9863A,Spreadtrum,2048
Hisense,Hisense,HLTE230E_11,SC9863A, Hisense H40 Lite,SC9863A,Spreadtrum,3072
PAX,PAX,M30,PAXM30,M30,SC9863A,Spreadtrum,4096
ZOLON,ZOLON,M30,M30,M30,SC9863A,Spreadtrum,4096
GIONEE,GIONEE,F8_Neo,F8_Neo,F8_Neo,SC9863A,Spreadtrum,2048
GIONEE,GIONEE,GIONEE_MAX_Pro,GIONEE_MAX_Pro,GIONEE MAX Pro,SC9863A,Spreadtrum,3072
Bluewave_Global,Wave_8,Wave_8_10,Wave_8_10,Wave_8_10,SC9863A,Spreadtrum,3072
Serenity,Serenity,T6000,T6000,T6000,SC9863A,Spreadtrum,3072
Cherry_Mobile,Cherry_Mobile,A890,A890,A890,SC9863A,Spreadtrum,4096
revoview,MODE,MP1,MP1,MP1,SC9863A,Spreadtrum,3072
Vonino,Vonino,iMart_Pro_EEA,iMart_Pro,iMart_Pro,SC9863A,Spreadtrum,3072
MarQ,MarQ,MarQ_M3,GIONEE_MAX,MarQ_M3,SC9863A,Spreadtrum,2048
BQru,BQru,BQru-8077L,BQru-8077L,BQ-8077L,SC9863A,Spreadtrum,3072
EVERCOSS,EVERCOSS,M6,M6,M6,SC9863A,Spreadtrum,3072
incar,Serenity,T1000,T1000,T1000,SC9863A,Spreadtrum,3072
